
# Surface 0 of 1 surfaces

# Curve title: ""map.dat" using 1:2:3"

# IsoCurve 0, 101 points
# x y z type
 3.453  1.4095 -102.591 i
 3.513  1.4095 -108.865 i
 3.573  1.4095 -102.591 i
 3.633  1.4095 -85.2628 i
 3.693  1.4095 -60.9213 i
 3.753  1.4095 -34.9649 i
 3.813  1.4095 -12.604 i
 3.873  1.4095  2.5519 i
 3.933  1.4095  9.3353 i
 3.993  1.4095  9.0536 i
 4.053  1.4095  4.7498 i
 4.113  1.4095 -0.0178 i
 4.173  1.4095 -2.4416 i
 4.233  1.4095 -1.3474 i
 4.293  1.4095  2.5826 i
 4.353  1.4095  7.2789 i
 4.413  1.4095  10.2384 i
 4.473  1.4095  9.591 i
 4.533  1.4095  4.8874 i
 4.593  1.4095 -2.6729 i
 4.653  1.4095 -10.6405 i
 4.713  1.4095 -16.1864 i
 4.773  1.4095 -17.1215 i
 4.833  1.4095 -12.7002 i
 4.893  1.4095 -3.9266 i
 4.953  1.4095  6.7373 i
 5.013  1.4095  16.1541 i
 5.073  1.4095  21.509 i
 5.133  1.4095  21.1885 i
 5.193  1.4095  15.2543 i
 5.253  1.4095  5.376 i
 5.313  1.4095 -5.7286 i
 5.373  1.4095 -15.1403 i
 5.433  1.4095 -20.5857 i
 5.493  1.4095 -21.0234 i
 5.553  1.4095 -16.8106 i
 5.613  1.4095 -9.4442 i
 5.673  1.4095 -1.0048 i
 5.733  1.4095  6.4882 i
 5.793  1.4095  11.6003 i
 5.853  1.4095  13.7451 i
 5.913  1.4095  13.1535 i
 5.973  1.4095  10.6141 i
 6.033  1.4095  7.1171 i
 6.093  1.4095  3.5353 i
 6.153  1.4095  0.4362 i
 6.213  1.4095 -1.95 i
 6.273  1.4095 -3.6445 i
 6.333  1.4095 -4.7859 i
 6.393  1.4095 -5.5174 i
 6.453  1.4095 -5.9309 i
 6.513  1.4095 -6.0657 i

# IsoCurve 51, 101 points
# x y z type
 0.5028  1.4377 -6.0528 i
 0.5628  1.4377 -5.759 i
 0.6228  1.4377 -5.0305 i
 0.6828  1.4377 -3.7649 i
 0.7428  1.4377 -1.9523 i
 0.8028  1.4377  0.3347 i
 0.8628  1.4377  2.9593 i
 0.9228  1.4377  5.7148 i
 0.9828  1.4377  8.2883 i
 1.0428  1.4377  10.2206 i
 1.1028  1.4377  10.9125 i
 1.1628  1.4377  9.7225 i
 1.2228  1.4377  6.1632 i
 1.2828  1.4377  0.1544 i
 1.3428  1.4377 -7.7632 i
 1.4028  1.4377 -16.3606 i
 1.4628  1.4377 -23.8813 i
 1.5228  1.4377 -28.4343 i
 1.5828  1.4377 -28.5346 i
 1.6428  1.4377 -23.6255 i
 1.7028  1.4377 -14.3963 i
 1.7628  1.4377 -2.7469 i
 1.8228  1.4377  8.6376 i
 1.8828  1.4377  17.0102 i
 1.9428  1.4377  20.3696 i
 2.0028  1.4377  18.0896 i
 2.0628  1.4377  11.1474 i
 2.1228  1.4377  1.8484 i
 2.1828  1.4377 -6.8854 i
 2.2428  1.4377 -12.4399 i
 2.3028  1.4377 -13.3392 i
 2.3628  1.4377 -9.6936 i
 2.4228  1.4377 -3.1043 i
 2.4828  1.4377  3.9492 i
 2.5428  1.4377  9.0258 i
 2.6028  1.4377  10.6139 i
 2.6628  1.4377  8.6668 i
 2.7228  1.4377  4.5757 i
 2.7828  1.4377  0.5717 i
 2.8428  1.4377 -1.2333 i
 2.9028  1.4377  0.1845 i
 2.9628  1.4377  4.1569 i
 3.0228  1.4377  8.345 i
 3.0828  1.4377  9.4258 i
 3.1428  1.4377  4.2456 i
 3.2028  1.4377 -8.9461 i
 3.2628  1.4377 -29.6174 i
 3.3228  1.4377 -54.769 i
 3.3828  1.4377 -79.558 i
 3.4428  1.4377 -98.5718 i
 3.5028  1.4377 -107.367 i
 3.5628  1.4377 -103.783 i
 3.6228  1.4377 -88.6062 i
 3.6828  1.4377 -65.3572 i
 3.7428  1.4377 -39.2698 i
 3.8028  1.4377 -15.7843 i
 3.8628  1.4377  0.9621 i
 3.9228  1.4377  9.1731 i
 3.9828  1.4377  9.6514 i
 4.0428  1.4377  5.2301 i
 4.1028  1.4377 -0.3898 i
 4.1628  1.4377 -3.9795 i
 4.2228  1.4377 -3.8399 i
 4.2828  1.4377 -0.234 i
 4.3428  1.4377  4.9183 i
 4.4028  1.4377  8.9341 i
 4.4628  1.4377  9.5013 i
 4.5228  1.4377  5.6333 i
 4.5828  1.4377 -1.8968 i
 4.6428  1.4377 -10.7877 i
 4.7028  1.4377 -18.0106 i
 4.7628  1.4377 -20.8837 i
 4.8228  1.4377 -18.0335 i
 4.8828  1.4377 -9.906 i
 4.9428  1.4377  1.3463 i
 5.0028  1.4377  12.5534 i
 5.0628  1.4377  20.5479 i
 5.1228  1.4377  23.1678 i
 5.1828  1.4377  19.9076 i
 5.2428  1.4377  12.0182 i
 5.3028  1.4377  2.047 i
 5.3628  1.4377 -7.0041 i
 5.4228  1.4377 -12.6095 i
 5.4828  1.4377 -13.4359 i
 5.5428  1.4377 -9.6334 i
 5.6028  1.4377 -2.6468 i
 5.6628  1.4377  5.3471 i
 5.7228  1.4377  12.1582 i
 5.7828  1.4377  16.2119 i
 5.8428  1.4377  16.9037 i
 5.9028  1.4377  14.6035 i
 5.9628  1.4377  10.3651 i
 6.0228  1.4377  5.4814 i
 6.0828  1.4377  1.0593 i
 6.1428  1.4377 -2.2496 i
 6.2028  1.4377 -4.306 i
 6.2628  1.4377 -5.3542 i
 6.3228  1.4377 -5.7973 i
 6.3828  1.4377 -5.9832 i
 6.4428  1.4377 -6.0778 i
 6.5028  1.4377 -6.0527 i

# IsoCurve 52, 101 points
# x y z type
 0.4925  1.4659 -6.0068 i
 0.5525  1.4659 -5.6022 i
 0.6125  1.4659 -4.6038 i
 0.6725  1.4659 -2.8436 i
 0.7325  1.4659 -0.3973 i
 0.7925  1.4659  2.4379 i
 0.8525  1.4659  5.2384 i
 0.9125  1.4659  7.5612 i
 0.9725  1.4659  9.0132 i
 1.0325  1.4659  9.2633 i
 1.0925  1.4659  8.0231 i
 1.1525  1.4659  5.0458 i
 1.2125  1.4659  0.1864 i
 1.2725  1.4659 -6.4687 i
 1.3325  1.4659 -14.4469 i
 1.3925  1.4659 -22.7925 i
 1.4525  1.4659 -30.1139 i
 1.5125  1.4659 -34.8221 i
 1.5725  1.4659 -35.5323 i
 1.6325  1.4659 -31.5225 i
 1.6925  1.4659 -23.0876 i
 1.7525  1.4659 -11.6395 i
 1.8125  1.4659  0.536 i
 1.8725  1.4659  10.8336 i
 1.9325  1.4659  17.0493 i
 1.9925  1.4659  18.0408 i
 2.0525  1.4659  14.0991 i
 2.1125  1.4659  6.8837 i
 2.1725  1.4659 -1.0843 i
 2.2325  1.4659 -7.2194 i
 2.2925  1.4659 -9.6986 i
 2.3525  1.4659 -8.0321 i
 2.4125  1.4659 -3.1729 i
 2.4725  1.4659  2.8809 i
 2.5325  1.4659  7.8539 i
 2.5925  1.4659  10.055 i
 2.6525  1.4659  9.0102 i
 2.7125  1.4659  5.6209 i
 2.7725  1.4659  1.7698 i
 2.8325  1.4659 -0.4948 i
 2.8925  1.4659  0.1013 i
 2.9525  1.4659  3.3572 i
 3.0125  1.4659  7.4304 i
 3.0725  1.4659  9.3164 i
 3.1325  1.4659  5.8537 i
 3.1925  1.4659 -5.0717 i
 3.2525  1.4659 -23.5444 i
 3.3125  1.4659 -47.2337 i
 3.3725  1.4659 -71.787 i
 3.4325  1.4659 -91.9303 i
 3.4925  1.4659 -102.95 i
 3.5525  1.4659 -102.093 i
 3.6125  1.4659 -89.4212 i
 3.6725  1.4659 -67.8426 i
 3.7325  1.4659 -42.2822 i
 3.7925  1.4659 -18.2641 i
 3.8525  1.4659 -0.3502 i
 3.9125  1.4659  9.0666 i
 3.9725  1.4659  10.2425 i
 4.0325  1.4659  5.7097 i
 4.0925  1.4659 -0.7873 i
 4.1525  1.4659 -5.6641 i
 4.2125  1.4659 -6.7008 i
 4.2725  1.4659 -3.6798 i
 4.3325  1.4659  1.7313 i
 4.3925  1.4659  6.7735 i
 4.4525  1.4659  8.754 i
 4.5125  1.4659  6.138 i
 4.5725  1.4659 -0.8176 i
 4.6325  1.4659 -10.1048 i
 4.6925  1.4659 -18.6539 i
 4.7525  1.4659 -23.4132 i
 4.8125  1.4659 -22.4285 i
 4.8725  1.4659 -15.5425 i
 4.9325  1.4659 -4.4731 i
 4.9925  1.4659  7.7465 i
 5.0525  1.4659  17.7622 i
 5.1125  1.4659  22.9792 i
 5.1725  1.4659  22.3628 i
 5.2325  1.4659  16.7011 i
 5.2925  1.4659  8.2651 i
 5.3525  1.4659  0.0078 i
 5.4125  1.4659 -5.4102 i
 5.4725  1.4659 -6.4357 i
 5.5325  1.4659 -3.0249 i
 5.5925  1.4659  3.47 i
 5.6525  1.4659  10.8488 i
 5.7125  1.4659  16.8289 i
 5.7725  1.4659  19.756 i
 5.8325  1.4659  19.0338 i
 5.8925  1.4659  15.1645 i
 5.9525  1.4659  9.4338 i
 6.0125  1.4659  3.3938 i
 6.0725  1.4659 -1.6542 i
 6.1325  1.4659 -5.0023 i
 6.1925  1.4659 -6.6135 i
 6.2525  1.4659 -6.9533 i
 6.3125  1.4659 -6.6804 i
 6.3725  1.4659 -6.3351 i
 6.4325  1.4659 -6.1459 i
 6.4925  1.4659 -6.0066 i

# IsoCurve 53, 101 points
# x y z type
 0.4822  1.4941 -5.907 i
 0.5422  1.4941 -5.4852 i
 0.6022  1.4941 -4.3025 i
 0.6622  1.4941 -2.1161 i
 0.7222  1.4941  0.9154 i
 0.7822  1.4941  4.265 i
 0.8422  1.4941  7.2101 i
 0.9022  1.4941  9.06 i
 0.9622  1.4941  9.3378 i
 1.0222  1.4941  7.8534 i
 1.0822  1.4941  4.6612 i
 1.1422  1.4941 -0.0454 i
 1.2022  1.4941 -6.0243 i
 1.2622  1.4941 -12.9985 i
 1.3222  1.4941 -20.579 i
 1.3822  1.4941 -28.1472 i
 1.4422  1.4941 -34.7834 i
 1.5022  1.4941 -39.3275 i
 1.5622  1.4941 -40.6087 i
 1.6222  1.4941 -37.8013 i
 1.6822  1.4941 -30.7909 i
 1.7422  1.4941 -20.4002 i
 1.8022  1.4941 -8.3493 i
 1.8622  1.4941  3.0919 i
 1.9222  1.4941  11.6849 i
 1.9822  1.4941  15.867 i
 2.0422  1.4941  15.2375 i
 2.1022  1.4941  10.7046 i
 2.1622  1.4941  4.2131 i
 2.2222  1.4941 -1.8745 i
 2.2822  1.4941 -5.5459 i
 2.3422  1.4941 -5.7877 i
 2.4022  1.4941 -2.884 i
 2.4622  1.4941  1.7532 i
 2.5222  1.4941  6.1644 i
 2.5822  1.4941  8.6221 i
 2.6422  1.4941  8.3161 i
 2.7022  1.4941  5.673 i
 2.7622  1.4941  2.1695 i
 2.8222  1.4941 -0.3099 i
 2.8822  1.4941 -0.3397 i
 2.9422  1.4941  2.2894 i
 3.0022  1.4941  6.2394 i
 3.0622  1.4941  8.8944 i
 3.1222  1.4941  7.1892 i
 3.1822  1.4941 -1.2589 i
 3.2422  1.4941 -17.1078 i
 3.3022  1.4941 -38.7261 i
 3.3622  1.4941 -62.3557 i
 3.4222  1.4941 -83.0083 i
 3.4822  1.4941 -95.8461 i
 3.5422  1.4941 -97.6177 i
 3.6022  1.4941 -87.6799 i
 3.6622  1.4941 -68.2572 i
 3.7222  1.4941 -43.8366 i
 3.7822  1.4941 -19.8772 i
 3.8422  1.4941 -1.2454 i
 3.9022  1.4941  9.1248 i
 3.9622  1.4941  10.9228 i
 4.0222  1.4941  6.3007 i
 4.0822  1.4941 -1.0564 i
 4.1422  1.4941 -7.29 i
 4.2022  1.4941 -9.686 i
 4.2622  1.4941 -7.5059 i
 4.3222  1.4941 -2.0721 i
 4.3822  1.4941  3.8907 i
 4.4422  1.4941  7.3921 i
 4.5022  1.4941  6.3681 i
 4.5622  1.4941  0.5008 i
 4.6222  1.4941 -8.6214 i
 4.6822  1.4941 -18.0456 i
 4.7422  1.4941 -24.4915 i
 4.8022  1.4941 -25.5062 i
 4.8622  1.4941 -20.3261 i
 4.9222  1.4941 -10.1464 i
 4.9822  1.4941  2.2833 i
 5.0422  1.4941  13.5845 i
 5.1022  1.4941  20.8635 i
 5.1622  1.4941  22.6274 i
 5.2222  1.4941  19.1974 i
 5.2822  1.4941  12.4993 i
 5.3422  1.4941  5.3316 i
 5.4022  1.4941  0.3842 i
 5.4622  1.4941 -0.6459 i
 5.5222  1.4941  2.451 i
 5.5822  1.4941  8.4344 i
 5.6422  1.4941  15.1333 i
 5.7022  1.4941  20.2351 i
 5.7622  1.4941  22.056 i
 5.8222  1.4941  20.0324 i
 5.8822  1.4941  14.7925 i
 5.9422  1.4941  7.8247 i
 6.0022  1.4941  0.8995 i
 6.0622  1.4941 -4.5264 i
 6.1222  1.4941 -7.7164 i
 6.1822  1.4941 -8.7496 i
 6.2422  1.4941 -8.314 i
 6.3022  1.4941 -7.3155 i
 6.3622  1.4941 -6.4756 i
 6.4222  1.4941 -6.0719 i
 6.4822  1.4941 -5.9069 i

# IsoCurve 54, 101 points
# x y z type
 0.472  1.5223 -5.7227 i
 0.532  1.5223 -5.4167 i
 0.592  1.5223 -4.1726 i
 0.652  1.5223 -1.6563 i
 0.712  1.5223  1.9005 i
 0.772  1.5223  5.7402 i
 0.832  1.5223  8.8307 i
 0.892  1.5223  10.218 i
 0.952  1.5223  9.3312 i
 1.012  1.5223  6.1253 i
 1.072  1.5223  1.0224 i
 1.132  1.5223 -5.3009 i
 1.192  1.5223 -12.1679 i
 1.252  1.5223 -19.078 i
 1.312  1.5223 -25.73 i
 1.372  1.5223 -31.8971 i
 1.432  1.5223 -37.2366 i
 1.492  1.5223 -41.1545 i
 1.552  1.5223 -42.8285 i
 1.612  1.5223 -41.4221 i
 1.672  1.5223 -36.4272 i
 1.732  1.5223 -28.0012 i
 1.792  1.5223 -17.1394 i
 1.852  1.5223 -5.5711 i
 1.912  1.5223  4.6315 i
 1.972  1.5223  11.6264 i
 2.032  1.5223  14.3653 i
 2.092  1.5223  12.9397 i
 2.152  1.5223  8.5642 i
 2.212  1.5223  3.1811 i
 2.272  1.5223 -1.1892 i
 2.332  1.5223 -3.1258 i
 2.392  1.5223 -2.2642 i
 2.452  1.5223  0.6419 i
 2.512  1.5223  4.0812 i
 2.572  1.5223  6.4356 i
 2.632  1.5223  6.6674 i
 2.692  1.5223  4.7671 i
 2.752  1.5223  1.7686 i
 2.812  1.5223 -0.6973 i
 2.872  1.5223 -1.1571 i
 2.932  1.5223  0.9367 i
 2.992  1.5223  4.7394 i
 3.052  1.5223  8.0791 i
 3.112  1.5223  8.0878 i
 3.172  1.5223  2.2198 i
 3.232  1.5223 -10.6883 i
 3.292  1.5223 -29.7076 i
 3.352  1.5223 -51.7548 i
 3.412  1.5223 -72.2636 i
 3.472  1.5223 -86.4226 i
 3.532  1.5223 -90.6002 i
 3.592  1.5223 -83.4923 i
 3.652  1.5223 -66.6008 i
 3.712  1.5223 -43.8626 i
 3.772  1.5223 -20.5264 i
 3.832  1.5223 -1.6316 i
 3.892  1.5223  9.4237 i
 3.952  1.5223  11.7646 i
 4.012  1.5223  7.0974 i
 4.072  1.5223 -1.0533 i
 4.132  1.5223 -8.6503 i
 4.192  1.5223 -12.5342 i
 4.252  1.5223 -11.4291 i
 4.312  1.5223 -6.2335 i
 4.372  1.5223  0.4726 i
 4.432  1.5223  5.501 i
 4.492  1.5223  6.3083 i
 4.552  1.5223  1.9759 i
 4.612  1.5223 -6.4268 i
 4.672  1.5223 -16.2098 i
 4.732  1.5223 -24.0149 i
 4.792  1.5223 -27 i
 4.852  1.5223 -23.8305 i
 4.912  1.5223 -15.1315 i
 4.972  1.5223 -3.253 i
 5.032  1.5223  8.5516 i
 5.092  1.5223  17.23 i
 5.152  1.5223  20.9264 i
 5.212  1.5223  19.5251 i
 5.272  1.5223  14.5744 i
 5.332  1.5223  8.6425 i
 5.392  1.5223  4.3594 i
 5.452  1.5223  3.4935 i
 5.512  1.5223  6.3828 i
 5.572  1.5223  11.9016 i
 5.632  1.5223  17.941 i
 5.692  1.5223  22.2043 i
 5.752  1.5223  23.0175 i
 5.812  1.5223  19.868 i
 5.872  1.5223  13.5037 i
 5.932  1.5223  5.5885 i
 5.992  1.5223 -1.9251 i
 6.052  1.5223 -7.4617 i
 6.112  1.5223 -10.2827 i
 6.172  1.5223 -10.5968 i
 6.232  1.5223 -9.3169 i
 6.292  1.5223 -7.5909 i
 6.352  1.5223 -6.3104 i
 6.412  1.5223 -5.7892 i
 6.472  1.5223 -5.7226 i

# IsoCurve 55, 101 points
# x y z type
 0.4617  1.5505 -5.417 i
 0.5217  1.5505 -5.3913 i
 0.5817  1.5505 -4.2405 i
 0.6417  1.5505 -1.5156 i
 0.7017  1.5505  2.4955 i
 0.7617  1.5505  6.8092 i
 0.8217  1.5505  10.0759 i
 0.8817  1.5505  11.0601 i
 0.9417  1.5505  9.0789 i
 1.0017  1.5505  4.2268 i
 1.0617  1.5505 -2.691 i
 1.1217  1.5505 -10.4772 i
 1.1817  1.5505 -17.9705 i
 1.2417  1.5505 -24.4049 i
 1.3017  1.5505 -29.5561 i
 1.3617  1.5505 -33.6292 i
 1.4217  1.5505 -36.955 i
 1.4817  1.5505 -39.6449 i
 1.5417  1.5505 -41.3771 i
 1.6017  1.5505 -41.4256 i
 1.6617  1.5505 -38.9401 i
 1.7217  1.5505 -33.3686 i
 1.7817  1.5505 -24.8426 i
 1.8417  1.5505 -14.3447 i
 1.9017  1.5505 -3.558 i
 1.9617  1.5505  5.5788 i
 2.0217  1.5505  11.4639 i
 2.0817  1.5505  13.3536 i
 2.1417  1.5505  11.6099 i
 2.2017  1.5505  7.5685 i
 2.2617  1.5505  3.0616 i
 2.3217  1.5505 -0.2306 i
 2.3817  1.5505 -1.3567 i
 2.4417  1.5505 -0.3778 i
 2.5017  1.5505  1.7527 i
 2.5617  1.5505  3.6653 i
 2.6217  1.5505  4.214 i
 2.6817  1.5505  3.0131 i
 2.7417  1.5505  0.6388 i
 2.8017  1.5505 -1.6093 i
 2.8617  1.5505 -2.3115 i
 2.9217  1.5505 -0.6665 i
 2.9817  1.5505  2.9451 i
 3.0417  1.5505  6.8345 i
 3.1017  1.5505  8.4248 i
 3.1617  1.5505  5.1209 i
 3.2217  1.5505 -4.6579 i
 3.2817  1.5505 -20.6597 i
 3.3417  1.5505 -40.5288 i
 3.4017  1.5505 -60.241 i
 3.4617  1.5505 -75.1616 i
 3.5217  1.5505 -81.4115 i
 3.5817  1.5505 -77.0984 i
 3.6417  1.5505 -62.9915 i
 3.7017  1.5505 -42.3883 i
 3.7617  1.5505 -20.191 i
 3.8217  1.5505 -1.4739 i
 3.8817  1.5505  9.9956 i
 3.9417  1.5505  12.8031 i
 4.0017  1.5505  8.1611 i
 4.0617  1.5505 -0.6636 i
 4.1217  1.5505 -9.5591 i
 4.1817  1.5505 -14.9917 i
 4.2417  1.5505 -15.1555 i
 4.3017  1.5505 -10.4667 i
 4.3617  1.5505 -3.256 i
 4.4217  1.5505  3.2025 i
 4.4817  1.5505  5.9619 i
 4.5417  1.5505  3.5117 i
 4.6017  1.5505 -3.6643 i
 4.6617  1.5505 -13.2654 i
 4.7217  1.5505 -22.0047 i
 4.7817  1.5505 -26.7788 i
 4.8417  1.5505 -25.7518 i
 4.9017  1.5505 -18.9702 i
 4.9617  1.5505 -8.304 i
 5.0217  1.5505  3.2453 i
 5.0817  1.5505  12.603 i
 5.1417  1.5505  17.6595 i
 5.2017  1.5505  17.9203 i
 5.2617  1.5505  14.5557 i
 5.3217  1.5505  9.8583 i
 5.3817  1.5505  6.3308 i
 5.4417  1.5505  5.7488 i
 5.5017  1.5505  8.5383 i
 5.5617  1.5505  13.679 i
 5.6217  1.5505  19.1411 i
 5.6817  1.5505  22.6736 i
 5.7417  1.5505  22.6385 i
 5.8017  1.5505  18.5861 i
 5.8617  1.5505  11.3754 i
 5.9217  1.5505  2.8211 i
 5.9817  1.5505 -4.9763 i
 6.0417  1.5505 -10.354 i
 6.1017  1.5505 -12.5951 i
 6.1617  1.5505 -12.0507 i
 6.2217  1.5505 -9.8611 i
 6.2817  1.5505 -7.4119 i
 6.3417  1.5505 -5.757 i
 6.4017  1.5505 -5.2346 i
 6.4617  1.5505 -5.4169 i

# IsoCurve 56, 101 points
# x y z type
 0.4515  1.5787 -4.9527 i
 0.5115  1.5787 -5.3928 i
 0.5715  1.5787 -4.5136 i
 0.6315  1.5787 -1.7223 i
 0.6915  1.5787  2.6613 i
 0.7515  1.5787  7.4396 i
 0.8115  1.5787  10.9396 i
 0.8715  1.5787  11.625 i
 0.9315  1.5787  8.6759 i
 0.9915  1.5787  2.3093 i
 1.0515  1.5787 -6.2827 i
 1.1115  1.5787 -15.3522 i
 1.1715  1.5787 -23.2039 i
 1.2315  1.5787 -28.7548 i
 1.2915  1.5787 -31.8298 i
 1.3515  1.5787 -33.0862 i
 1.4115  1.5787 -33.6077 i
 1.4715  1.5787 -34.3458 i
 1.5315  1.5787 -35.6402 i
 1.5915  1.5787 -37.0229 i
 1.6515  1.5787 -37.3893 i
 1.7115  1.5787 -35.4732 i
 1.7715  1.5787 -30.4339 i
 1.8315  1.5787 -22.3136 i
 1.8915  1.5787 -12.1727 i
 1.9515  1.5787 -1.8309 i
 2.0115  1.5787  6.6977 i
 2.0715  1.5787  11.8664 i
 2.1315  1.5787  13.1041 i
 2.1915  1.5787  10.9735 i
 2.2515  1.5787  6.9197 i
 2.3115  1.5787  2.7098 i
 2.3715  1.5787 -0.2172 i
 2.4315  1.5787 -1.2346 i
 2.4915  1.5787 -0.6588 i
 2.5515  1.5787  0.5159 i
 2.6115  1.5787  1.1587 i
 2.6715  1.5787  0.5842 i
 2.7315  1.5787 -1.0839 i
 2.7915  1.5787 -2.9372 i
 2.8515  1.5787 -3.7085 i
 2.9115  1.5787 -2.4346 i
 2.9715  1.5787  0.9222 i
 3.0315  1.5787  5.177 i
 3.0915  1.5787  8.1284 i
 3.1515  1.5787  7.2488 i
 3.2115  1.5787  0.6459 i
 3.2715  1.5787 -12.0524 i
 3.3315  1.5787 -29.2419 i
 3.3915  1.5787 -47.5387 i
 3.4515  1.5787 -62.6281 i
 3.5115  1.5787 -70.5268 i
 3.5715  1.5787 -68.8507 i
 3.6315  1.5787 -57.6551 i
 3.6915  1.5787 -39.5358 i
 3.7515  1.5787 -18.9265 i
 3.8115  1.5787 -0.7978 i
 3.8715  1.5787  10.8236 i
 3.9315  1.5787  14.0289 i
 3.9915  1.5787  9.5077 i
 4.0515  1.5787  0.182 i
 4.1115  1.5787 -9.8722 i
 4.1715  1.5787 -16.8355 i
 4.2315  1.5787 -18.4058 i
 4.2915  1.5787 -14.4808 i
 4.3515  1.5787 -7.0492 i
 4.4115  1.5787  0.6453 i
 4.4715  1.5787  5.3502 i
 4.5315  1.5787  5.0057 i
 4.5915  1.5787 -0.5211 i
 4.6515  1.5787 -9.4178 i
 4.7115  1.5787 -18.6068 i
 4.7715  1.5787 -24.8597 i
 4.8315  1.5787 -25.935 i
 4.8915  1.5787 -21.3297 i
 4.9515  1.5787 -12.3907 i
 5.0115  1.5787 -1.7696 i
 5.0715  1.5787  7.5594 i
 5.1315  1.5787  13.3453 i
 5.1915  1.5787  14.791 i
 5.2515  1.5787  12.7165 i
 5.3115  1.5787  9.1218 i
 5.3715  1.5787  6.3373 i
 5.4315  1.5787  6.0955 i
 5.4915  1.5787  8.8723 i
 5.5515  1.5787  13.7359 i
 5.6115  1.5787  18.74 i
 5.6715  1.5787  21.6945 i
 5.7315  1.5787  21.0121 i
 5.7915  1.5787  16.3091 i
 5.8515  1.5787  8.5441 i
 5.9115  1.5787 -0.3413 i
 5.9715  1.5787 -8.1277 i
 6.0315  1.5787 -13.092 i
 6.0915  1.5787 -14.5577 i
 6.1515  1.5787 -13.0279 i
 6.2115  1.5787 -9.872 i
 6.2715  1.5787 -6.7104 i
 6.3315  1.5787 -4.7535 i
 6.3915  1.5787 -4.3556 i
 6.4515  1.5787 -4.9526 i

# IsoCurve 57, 101 points
# x y z type
 0.4412  1.6069 -4.2985 i
 0.5012  1.6069 -5.3986 i
 0.5612  1.6069 -4.9833 i
 0.6212  1.6069 -2.2825 i
 0.6812  1.6069  2.3827 i
 0.7412  1.6069  7.6194 i
 0.8012  1.6069  11.4312 i
 0.8612  1.6069  11.9608 i
 0.9212  1.6069  8.2193 i
 0.9812  1.6069  0.5181 i
 1.0412  1.6069 -9.5737 i
 1.1012  1.6069 -19.7382 i
 1.1612  1.6069 -27.699 i
 1.2212  1.6069 -31.997 i
 1.2812  1.6069 -32.4607 i
 1.3412  1.6069 -30.1942 i
 1.4012  1.6069 -27.0913 i
 1.4612  1.6069 -25.0625 i
 1.5212  1.6069 -25.2721 i
 1.5812  1.6069 -27.6769 i
 1.6412  1.6069 -31.0418 i
 1.7012  1.6069 -33.425 i
 1.7612  1.6069 -32.9444 i
 1.8212  1.6069 -28.5343 i
 1.8812  1.6069 -20.4011 i
 1.9412  1.6069 -10.0083 i
 2.0012  1.6069  0.4006 i
 2.0612  1.6069  8.5598 i
 2.1212  1.6069  12.931 i
 2.1812  1.6069  13.1694 i
 2.2412  1.6069  10.1432 i
 2.3012  1.6069  5.519 i
 2.3612  1.6069  1.0919 i
 2.4212  1.6069 -1.8663 i
 2.4812  1.6069 -2.9892 i
 2.5412  1.6069 -2.7895 i
 2.6012  1.6069 -2.2614 i
 2.6612  1.6069 -2.3015 i
 2.7212  1.6069 -3.2133 i
 2.7812  1.6069 -4.5237 i
 2.8412  1.6069 -5.2079 i
 2.9012  1.6069 -4.2368 i
 2.9612  1.6069 -1.2159 i
 3.0212  1.6069  3.1779 i
 3.0812  1.6069  7.189 i
 3.1412  1.6069  8.4727 i
 3.2012  1.6069  4.9445 i
 3.2612  1.6069 -4.3135 i
 3.3212  1.6069 -18.4425 i
 3.3812  1.6069 -34.7711 i
 3.4412  1.6069 -49.4355 i
 3.5012  1.6069 -58.4947 i
 3.5612  1.6069 -59.1892 i
 3.6212  1.6069 -50.9078 i
 3.6812  1.6069 -35.5101 i
 3.7412  1.6069 -16.8585 i
 3.8012  1.6069  0.3142 i
 3.8612  1.6069  11.8411 i
 3.9212  1.6069  15.3842 i
 3.9812  1.6069  11.1019 i
 4.0412  1.6069  1.4959 i
 4.1012  1.6069 -9.5035 i
 4.1612  1.6069 -17.8954 i
 4.2212  1.6069 -20.9388 i
 4.2812  1.6069 -18.0029 i
 4.3412  1.6069 -10.6592 i
 4.4012  1.6069 -2.0063 i
 4.4612  1.6069  4.511 i
 4.5212  1.6069  6.3566 i
 4.5812  1.6069  2.7856 i
 4.6412  1.6069 -4.9433 i
 4.7012  1.6069 -14.0799 i
 4.7612  1.6069 -21.4062 i
 4.8212  1.6069 -24.3879 i
 4.8812  1.6069 -22.0325 i
 4.9412  1.6069 -15.1582 i
 5.0012  1.6069 -6.0012 i
 5.0612  1.6069  2.6655 i
 5.1212  1.6069  8.5571 i
 5.1812  1.6069  10.6592 i
 5.2412  1.6069  9.4893 i
 5.3012  1.6069  6.7626 i
 5.3612  1.6069  4.6156 i
 5.4212  1.6069  4.7025 i
 5.4812  1.6069  7.5174 i
 5.5412  1.6069  12.1984 i
 5.6012  1.6069  16.8776 i
 5.6612  1.6069  19.4296 i
 5.7212  1.6069  18.3208 i
 5.7812  1.6069  13.229 i
 5.8412  1.6069  5.1972 i
 5.9012  1.6069 -3.7295 i
 5.9612  1.6069 -11.2383 i
 6.0212  1.6069 -15.5667 i
 6.0812  1.6069 -16.0919 i
 6.1412  1.6069 -13.4735 i
 6.2012  1.6069 -9.3092 i
